"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2016-09","167","7","0",",7","9",",7","4",",7","1",",7","0",",7","0",",7","3",",7","0",",7","27",",7","0",",7","26",",7,24,","1",",,7,23,","0.7",",,7,23,","0.31",",,7,23,","80",",7,19,","370","7","225",",7","1.08",",,,7","0.7",",,,7","57.5",",7","73.0",",,,7","42.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2016-10","167","7","0",",7","1",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","6",",7","0",",7","21",",7,07,","0",",,7,31,+","0.0",",,7,31,+","0.12",",,7,03,","75",",7,15,","851","7","481",",7","0.12",",,,7","0.0",",,,7","49.5",",7","65.3",",,,7","33.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2016-11","167","7","0",",7","5",",7","3",",7","4",",7","1",",7","0",",7","27",",7","3",",7","0",",7","0",",7","5",",7,30,","2",",,7,30,+","2.2",",,7,27,","0.32",",,7,21,","65",",7,16,","1721","7","870",",7","0.89",",,,7","3.9",",,,7","36.0",",7","49.6",",,,7","22.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2016-12","167","7","0",",7","7",",7","3",",7","31",",7","3",",7","5",",7","31",",7","14",",7","0",",7","0",",7","-5",",7,27,","10",",,7,27,+","6.7",",,7,22,","0.58",",,7,22,","55",",7,15,","3046","7","1325",",7","1.24",",,,7","14.3",",,,7","22.2",",7","33.7",",,,7","10.8",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-01","0","7","0",",7","13",",7","6",",7","31",",7","6",",7","5",",7","31",",7","18",",7","0",",7","0",",7","-11",",7,07,","15",",,7,24,+","3.1",",,7,16,","0.34",",,7,16,","41",",7,09,","4413","7","1366",",7","1.19",",,,7","17.1",",,,7","20.9",",7","30.3",",,,7","11.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-02","0","7","0",",7","4",",7","2",",7","28",",7","2",",7","0",",7","26",",7","2",",7","0",",7","0",",7","5",",7,25,","12",",,7,03,+","2.3",",,7,28,","0.24",",,7,13,","57",",7,10,","5340","7","927",",7","0.43",",,,7","4.5",",,,7","31.9",",7","43.1",",,,7","20.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-03","0","7","0",",7","7",",7","5",",7","8",",7","4",",7","0",",7","26",",7","0",",7","0",",7","0",",7","5",",7,01,","2",",,7,06,+","5.0",",,7,26,","0.56",",,7,26,","69",",7,19,","6090","7","749",",7","1.52",",,,7","13.9",",,,7","40.8",",7","55.9",",,,7","25.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-04","0","7","0",",7","7",",7","4",",7","5",",7","4",",7","0",",7","23",",7","1",",7","1",",7","0",",7","14",",7,05,","4",",,7,04,+","4.6",",,7,04,","0.31",",,7,03,","72",",7,18,","6768","7","679",",7","0.96",",,,7","14.0",",,,7","42.4",",7","56.4",",,,7","28.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-05","0","7","0",",7","10",",7","2",",7","1",",7","1",",7","0",",7","14",",7","0",",7","13",",7","0",",7","22",",7,19,","2",",,7,10,","2.3",",,7,10,","0.82",",,7,10,","76",",7,24,+","7220","7","452",",7","1.54",",,,7","2.6",",,,7","50.4",",7","65.7",",,,7","35.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-06","54","7","54",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","38",",7,14,","0",",,7,30,+","0.0",",T,7,05,","0.14",",,7,02,","90",",7,20,","7275","7","55",",7","0.23",",,,7","0.0",",T,,7","65.0",",7","82.2",",,,7","47.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-07","107","7","53",",7","19",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","42",",7,01,","0",",,7,31,+","0.0",",T,7,13,","0.62",",,7,15,","89",",7,05,","16","7","16",",7","3.33",",,,7","0.0",",T,,7","66.2",",7","81.9",",,,7","50.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-08","108","7","1",",7","13",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","42",",7,25,","0",",,7,31,+","0.0",",T,7,30,+","0.62",",,7,13,","82",",7,26,+","109","7","92",",7","1.60",",,,7","0.0",",T,,7","62.0",",7","77.4",",,,7","46.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-09","112","7","4",",7","13",",7","7",",7","0",",7","0",",7","0",",7","1",",7","0",",7","19",",7","0",",7","28",",7,26,","0",",,7,30,+","0.0",",,7,30,+","0.63",",,7,12,","86",",7,04,+","341","7","232",",7","2.83",",,,7","0.0",",,,7","57.4",",7","72.2",",,,7","42.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-10","112","7","0",",7","2",",7","1",",7","0",",7","0",",7","0",",7","21",",7","0",",7","0",",7","0",",7","17",",7,10,","0",",,7,31,+","0.7",",,7,31,","0.11",",,7,04,","69",",7,12,+","920","7","579",",7","0.15",",,,7","0.7",",,,7","46.3",",7","61.7",",,,7","31.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-11","112","7","0",",7","2",",7","0",",7","0",",7","1",",7","0",",7","26",",7","0",",7","0",",7","0",",7","12",",7,19,","0",",T,7,13,+","1.0",",,7,08,","0.08",",,7,08,+","64",",7,27,+","1661","7","741",",7","0.16",",,,7","1.1",",,,7","40.3",",7","53.8",",,,7","26.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2017-12","112","7","0",",7","2",",7","1",",7","7",",7","1",",7","1",",7","31",",7","2",",7","0",",7","0",",7","0",",7,07,","1",",,7,20,+","1.1",",,7,14,","0.10",",,7,14,","55",",7,30,","2783","7","1122",",7","0.11",",,,7","1.2",",,,7","28.8",",7","43.0",",,,7","14.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-01","0","7","0",",7","3",",7","1",",7","9",",7","1",",7","1",",7","31",",7","4",",7","0",",7","0",",7","0",",7,27,","2",",,7,23,+","2.1",",,7,21,","0.14",",,7,21,","55",",7,09,","3951","7","1168",",7","0.19",",,,7","2.6",",,,7","27.3",",7","41.7",",,,7","13.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-02","0","7","0",",7","7",",7","0",",7","4",",7","1",",7","0",",7","28",",7","4",",7","0",",7","0",",7","2",",7,21,","1",",,7,22,+","1.2",",,7,06,","0.06",",,7,06,","54",",7,04,+","4912","7","961",",7","0.28",",,,7","4.0",",,,7","30.7",",7","43.0",",,,7","18.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-03","0","7","0",",7","2",",7","1",",7","1",",7","1",",7","0",",7","30",",7","0",",7","0",",7","0",",7","5",",7,05,","1",",,7,27,","3.2",",,7,27,","0.22",",,7,27,","63",",7,31,","5795","7","882",",7","0.23",",,,7","3.5",",,,7","36.5",",7","52.0",",,,7","21.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-04","0","7","0",",7","4",",7","2",",7","1",",7","1",",7","0",",7","19",",7","0",",7","3",",7","0",",7","14",",7,18,","1",",,7,20,","2.5",",,7,20,","0.18",",,7,20,","72",",7,28,","6396","7","602",",7","0.31",",,,7","2.9",",,,7","44.9",",7","60.3",",,,7","29.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-05","0","7","0",",7","5",",7","2",",7","0",",7","0",",7","0",",7","3",",7","0",",7","24",",7","0",",7","28",",7,03,","0",",T,7,02,","0.6",",,7,03,","0.13",",,7,21,","82",",7,25,","6669","7","273",",7","0.31",",,,7","0.7",",,,7","56.2",",7","72.6",",,,7","39.8",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-06","53","7","53",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","2",",7","37",",7,04,","0",",,7,30,+","0.0",",,7,30,+","0.73",",,7,17,","92",",7,28,","6714","7","45",",7","1.49",",,,7","0.0",",,,7","65.2",",7","82.0",",,,7","48.5",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-07","142","7","90",",7","16",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","44",",7,29,","0",",,7,31,+","0.0",",T,7,29,","0.33",",,7,23,+","94",",7,20,","10","7","10",",7","1.47",",,,7","0.0",",T,,7","67.5",",7","84.2",",,,7","50.9",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-08","172","7","30",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","43",",7,24,+","0",",,7,31,+","0.0",",,7,31,+","0.19",",,7,21,","88",",7,06,","43","7","33",",7","0.47",",,,7","0.0",",,,7","64.9",",7","81.2",",,,7","48.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-09","175","7","3",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","34",",7,27,","0",",,7,30,+","0.0",",,7,30,+","0.37",",,7,20,","84",",7,18,","190","7","146",",7","0.74",",,,7","0.0",",,,7","60.2",",7","76.4",",,,7","44.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-10","175","7","0",",7","11",",7","4",",7","1",",7","1",",7","0",",7","18",",7","0",",7","2",",7","0",",7","14",",7,15,","1",",,7,30,","2.2",",,7,31,","0.47",",,7,24,","75",",7,03,","815","7","625",",7","1.22",",,,7","2.9",",,,7","44.8",",7","57.5",",,,7","32.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-11","175","7","0",",7","4",",7","1",",7","1",",7","1",",7","0",",7","30",",7","3",",7","0",",7","0",",7","4",",7,13,","1",",,7,11,","1.0",",,7,11,","0.12",",,7,03,","49",",7,16,+","1880","7","1064",",7","0.20",",,,7","2.4",",,,7","29.5",",7","42.4",",,,7","16.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2018-12","175","7","0",",7","8",",7","3",",7","30",",7","4",",7","3",",7","31",",7","10",",7","0",",7","0",",7","-6",",7,30,","9",",,7,31,","4.9",",,7,31,","0.27",",,7,02,","44",",7,21,+","3211","7","1331",",7","0.72",",,,7","15.2",",,,7","22.1",",7","33.8",",,,7","10.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-01","0","7","0",",7","9",",7","1",",7","31",",7","5",",7","9",",7","31",",7","26",",7","0",",7","0",",7","-10",",7,03,","11",",,7,13,+","4.0",",,7,11,","0.32",",,7,11,","37",",7,21,","4723","7","1513",",7","0.71",",,,7","10.5",",,,7","16.2",",7","27.0",",,,7","5.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-02","0","7","0",",7","8",",7","3",",7","28",",7","3",",7","3",",7","28",",7","15",",7","0",",7","0",",7","-4",",7,20,","12",",,7,23,+","6.0",",,7,19,","0.40",",,7,14,","46",",7,27,","5923","7","1200",",7","0.80",",,,7","13.9",",,,7","22.2",",7","33.2",",,,7","11.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-03","0","7","0",",7","11",",7","5",",7","14",",7","6",",7","0",",7","28",",7","2",",7","0",",7","0",",7","10",",7,15,","6",",,7,03,","3.9",",,7,31,","1.32",",,7,12,","68",",7,28,","6851","7","928",",7","2.55",",,,7","17.0",",,,7","35.1",",7","46.8",",,,7","23.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-04","0","7","0",",7","7",",7","3",",7","1",",7","1",",7","0",",7","17",",7","0",",7","0",",7","0",",7","16",",7,12,","1",",,7,10,","2.3",",,7,10,","0.35",",,7,30,","69",",7,25,+","7485","7","634",",7","0.72",",,,7","2.6",",,,7","43.9",",7","58.0",",,,7","29.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-05","0","7","0",",7","9",",7","5",",7","2",",7","2",",7","0",",7","23",",7","0",",7","6",",7","0",",7","26",",7,24,+","1",",,7,09,+","3.4",",,7,09,","0.45",",,7,09,","74",",7,15,","8073","7","587",",7","1.48",",,,7","6.1",",,,7","46.0",",7","60.5",",,,7","31.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-06","15","7","15",",7","9",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","24",",7","0",",7","32",",7,23,","0",",,7,30,+","0.0",",,7,30,+","0.10",",,7,22,","87",",7,28,","8266","7","193",",7","0.31",",,,7","0.0",",,,7","59.1",",7","75.1",",,,7","43.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-07","91","7","76",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","42",",7,09,","0",",,7,31,+","0.0",",,7,31,+","0.38",",,7,26,","90",",7,20,+","15","7","15",",7","0.78",",,,7","0.0",",,,7","67.0",",7","84.3",",,,7","49.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-08","129","7","38",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","43",",7,24,+","0",",,7,31,+","0.0",",,7,31,+","1.09",",,7,03,","87",",7,26,+","41","7","26",",7","2.29",",,,7","0.0",",,,7","65.4",",7","82.1",",,,7","48.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-09","151","7","22",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","1",",7","35",",7,22,","0",",,7,30,+","0.0",",,7,30,+","0.06",",,7,08,","90",",7,02,","175","7","134",",7","0.19",",,,7","0.0",",,,7","61.3",",7","77.3",",,,7","45.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-10","151","7","0",",7","5",",7","3",",7","4",",7","2",",7","1",",7","26",",7","1",",7","2",",7","0",",7","0",",7,31,","2",",,7,30,","2.1",",,7,30,","0.24",",,7,18,","74",",7,01,","928","7","753",",7","0.47",",,,7","4.3",",,,7","40.7",",7","55.9",",,,7","25.5",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-11","151","7","0",",7","6",",7","4",",7","11",",7","3",",7","0",",7","29",",7","5",",7","0",",7","0",",7","3",",7,27,","6",",,7,22,","6.0",",,7,22,","0.43",",,7,22,","59",",7,09,","1886","7","958",",7","0.91",",,,7","11.5",",,,7","33.0",",7","46.7",",,,7","19.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2019-12","151","7","0",",7","9",",7","4",",7","31",",7","5",",7","8",",7","31",",7","15",",7","0",",7","0",",7","-11",",7,31,","14",",,7,28,","5.2",",,7,28,","0.28",",,7,28,","44",",7,03,","3276","7","1390",",7","0.91",",,,7","13.8",",,,7","20.2",",7","31.1",",,,7","9.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-01","0","7","0",",7","6",",7","1",",7","31",",7","2",",7","2",",7","31",",7","21",",7","0",",7","0",",7","-6",",7,01,","13",",,7,01,","1.1",",,7,27,","0.11",",,7,16,","40",",7,14,","4683","7","1407",",7","0.28",",,,7","4.3",",,,7","19.6",",7","31.2",",,,7","8.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-02","0","7","0",",7","5",",7","0",",7","29",",7","1",",7","3",",7","29",",7","6",",7","0",",7","0",",7","-7",",7,05,","12",",,7,06,+","2.4",",,7,10,","0.09",",,7,23,","49",",7,29,","5822","7","1139",",7","0.21",",,,7","3.8",",,,7","25.7",",7","38.0",",,,7","13.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-03","0","7","0",",7","5",",7","1",",7","4",",7","3",",7","0",",7","28",",7","0",",7","0",",7","0",",7","15",",7,29,","4",",,7,02,+","1.3",",,7,20,","0.24",",,7,13,","58",",7,31,+","6666","7","843",",7","0.44",",,,7","4.1",",,,7","37.8",",7","50.7",",,,7","24.9",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-04","0","7","0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","5",",7","0",",7","9",",7,14,","0",",,7,30,+","0.0",",T,7,21,+","0.03",",,7,21,","76",",7,29,","7285","7","620",",7","0.04",",,,7","0.0",",T,,7","44.3",",7","59.4",",,,7","29.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-05","0","7","0",",7","6",",7","2",",7","0",",7","0",",7","0",",7","5",",7","0",",7","22",",7","0",",7","27",",7,08,","0",",,7,31,+","0.0",",,7,31,+","0.31",",,7,30,","84",",7,29,","7574","7","288",",7","0.70",",,,7","0.0",",,,7","55.7",",7","72.8",",,,7","38.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-06","19","7","18",",7","5",",7","3",",7","0",",7","0",",7","0",",7","1",",7","0",",7","29",",7","0",",7","29",",7,09,","0",",,7,30,+","0.7",",,7,09,","0.61",",,7,06,","87",",7,24,+","7663","7","89",",7","1.30",",,,7","0.7",",,,7","62.6",",7","78.2",",,,7","47.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-07","89","7","70",",7","12",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","38",",7,01,","0",",,7,31,+","0.0",",,7,31,+","0.76",",,7,26,","93",",7,11,","16","7","16",",7","1.44",",,,7","0.0",",,,7","66.7",",7","83.1",",,,7","50.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-08","181","7","92",",7","11",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","43",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","0.19",",,7,29,","91",",7,24,","35","7","18",",7","0.76",",,,7","0.0",",,,7","67.4",",7","84.5",",,,7","50.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-09","194","7","13",",7","5",",7","4",",7","2",",7","2",",7","0",",7","7",",7","0",",7","23",",7","0",",7","23",",7,09,","4",",,7,08,","4.6",",,7,08,","0.44",",,7,08,","88",",7,06,+","320","7","285",",7","1.03",",,,7","8.5",",,,7","55.9",",7","72.5",",,,7","39.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-10","194","7","0",",7","2",",7","1",",7","5",",7","1",",7","0",",7","12",",7","2",",7","13",",7","0",",7","4",",7,27,","6",",,7,26,","6.9",",,7,26,","0.55",",,7,26,","78",",7,07,","853","7","534",",7","0.62",",,,7","7.4",",,,7","47.8",",7","64.6",",,,7","31.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-11","194","7","0",",7","5",",7","3",",7","7",",7","1",",7","0",",7","28",",7","2",",7","0",",7","0",",7","9",",7,11,","3",",,7,24,","3.0",",,7,24,","0.26",",,7,24,","62",",7,05,+","1779","7","926",",7","0.70",",,,7","3.6",",,,7","34.1",",7","46.9",",,,7","21.3",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2020-12","194","7","0",",7","9",",7","2",",7","31",",7","4",",7","7",",7","31",",7","20",",7","0",",7","0",",7","-4",",7,24,","9",",,7,12,","3.5",",,7,12,","0.22",",,7,12,","48",",7,08,","3191","7","1412",",7","0.63",",,,7","12.8",",,,7","19.5",",7","31.5",",,,7","7.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-01","0","7","0",",7","7",",7","2",",7","31",",7","4",",7","4",",7","31",",7","17",",7","0",",7","0",",7","-5",",7,27,","14",",,7,26,","6.4",",,7,26,","0.29",",,7,26,","44",",7,17,","4576","7","1385",",7","0.68",",,,7","13.3",",,,7","20.3",",7","32.0",",,,7","8.7",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-02","0","7","0",",7","5",",7","1",",7","28",",7","1",",7","1",",7","28",",7","10",",7","0",",7","0",",7","-4",",7,15,","12",",,7,14,","6.3",",,7,14,","0.20",",,7,14,","48",",7,23,","5709","7","1133",",7","0.29",",,,7","8.3",",,,7","24.5",",7","35.6",",,,7","13.5",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-03","0","7","0",",7","8",",7","3",",7","19",",7","3",",7","0",",7","31",",7","2",",7","0",",7","0",",7","3",",7,01,","10",",,7,14,","6.5",",,7,14,","0.42",",,7,14,","61",",7,20,","6705","7","996",",7","0.96",",,,7","15.0",",,,7","32.9",",7","45.4",",,,7","20.4",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-04","0","7","0",",7","5",",7","3",",7","2",",7","2",",7","0",",7","26",",7","1",",7","1",",7","0",",7","17",",7,18,","5",",,7,16,","5.0",",,7,16,","0.35",",,7,16,","72",",7,30,","7387","7","682",",7","0.65",",,,7","8.1",",,,7","42.3",",7","57.8",",,,7","26.8",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-05","0","7","0",",7","7",",7","4",",7","0",",7","1",",7","0",",7","10",",7","0",",7","13",",7","0",",7","24",",7,12,","0",",T,7,18,","3.1",",,7,18,","1.02",",,7,18,","76",",7,28,+","7824","7","436",",7","1.48",",,,7","3.3",",,,7","50.9",",7","66.2",",,,7","35.6",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-06","61","7","61",",7","14",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","4",",7","35",",7,02,","0",",,7,30,+","0.0",",,7,30,+","0.39",",,7,26,","93",",7,17,","7940","7","116",",7","1.37",",,,7","0.0",",,,7","63.2",",7","80.1",",,,7","46.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-07","145","7","84",",7","12",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","44",",7,15,","0",",,7,31,+","0.0",",,7,31,+","0.62",",,7,24,","91",",7,10,","16","7","16",",7","2.46",",,,7","0.0",",,,7","67.2",",7","83.3",",,,7","51.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-08","177","7","32",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","43",",7,08,","0",",,7,31,+","0.0",",,7,31,+","0.47",",,7,01,","86",",7,31,+","54","7","38",",7","1.40",",,,7","0.0",",,,7","64.8",",7","80.6",",,,7","49.0",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-09","190","7","13",",7","2",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","26",",7","0",",7","31",",7,21,","0",",,7,30,+","0.0",",,7,30,+","0.50",",,7,01,","87",",7,10,+","196","7","142",",7","0.57",",,,7","0.0",",,,7","60.7",",7","77.5",",,,7","43.9",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-10","190","7","0",",7","7",",7","2",",7","1",",7","1",",7","0",",7","20",",7","0",",7","4",",7","0",",7","18",",7,27,","1",",,7,12,","1.5",",,7,12,","0.21",",,7,12,","72",",7,05,","851","7","654",",7","0.46",",,,7","1.8",",,,7","43.9",",7","58.7",",,,7","29.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-11","190","7","0",",7","2",",7","1",",7","3",",7","1",",7","0",",7","30",",7","0",",7","0",",7","0",",7","11",",7,25,","2",",,7,25,+","2.4",",,7,24,","0.10",",,7,24,","65",",7,07,","1682","7","831",",7","0.11",",,,7","2.8",",,,7","37.3",",7","51.5",",,,7","23.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2021-12","190","7","0",",7","3",",7","0",",7","4",",7","1",",7","1",",7","31",",7","3",",7","0",",7","0",",7","-3",",7,11,","1",",,7,25,+","1.0",",,7,24,","0.06",",,7,15,","59",",7,02,","2831","7","1149",",7","0.16",",,,7","2.2",",,,7","27.9",",7","40.7",",,,7","15.2",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2022-01","0","7","0",",7","4",",7","2",",7","16",",7","2",",7","5",",7","31",",7","10",",7","0",",7","0",",7","-8",",7,02,","4",",,7,25,+","3.9",",,7,21,","0.25",",,7,21,","49",",7,07,","4132","7","1301",",7","0.40",",,,7","6.5",",,,7","23.0",",7","36.6",",,,7","9.5",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2022-02","0","7","0",",7","7",",7","2",",7","28",",7","3",",7","4",",7","28",",7","8",",7","0",",7","0",",7","-13",",7,04,","11",",,7,02,","9.4",",,7,02,","0.34",",,7,02,","51",",7,28,","5325","7","1193",",7","0.68",",,,7","16.6",",,,7","22.4",",7","35.7",",,,7","9.1",",,,7"
"USC00051964","CRESTONE 2 SE, CO US","37.98054","-105.68978","2439.3","2022-03","0","7","0",",7","6",",7","3",",7","9",",7","2",",7","1",",7","31",",7","5",",7","0",",7","0",",7","-1",",7,11,","4",",,7,07,+","4.6",",,7,06,","0.28",",,7,06,","69",",7,27,","6313","7","988",",7","0.59",",,,7","8.0",",,,7","33.1",",7","47.0",",,,7","19.2",",,,7"
