"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2017-05",,,,"14","8",,,,,,,,,,,"1.06",,,,"3.89",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2017-06",,,,"5","1",,,,,,,,,,,"1.12",,,,"1.39",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2017-07",,,,"6","3",,,,,,,,,,,"2.24",,,,"2.90",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2017-08",,,,"11","5",,,,,,,,,,,"5.33",,,,"7.21",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2017-09",,,,"7","4",,,,,,,,,,,"0.94",,,,"2.44",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-05",,,,"13","8",,,,,,,,,,,"1.63",,,,"7.17",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-06",,,,"11","10",,,,,,,,,,,"1.27",,,,"4.78",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-07",,,,"12","9",,,,,,,,,,,"0.82",,,,"3.92",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-08",,,,"5","4",,,,,,,,,,,"0.57",,,,"1.98",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-09",,,,"6","4",,,,,,,,,,,"1.80",,,,"3.77",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2018-10",,,,"6","6",,,,,,,,,,,"0.96",,,,"2.93",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2019-05",,,,"17","11",,,,,,,,,,,"1.88",,,,"8.31",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2019-06",,,,"9","7",,,,,,,,,,,"0.63",,,,"2.35",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2019-07",,,,"12","9",,,,,,,,,,,"1.03",,,,"4.98",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2019-08",,,,"14","10",,,,,,,,,,,"1.85",,,,"9.34",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2019-09",,,,"3","2",,,,,,,,,,,"0.57",,,,"0.75",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2020-05",,,,"13","11",,,,,,,,,,,"2.82",,,,"7.01",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2020-06",,,,"7","6",,,,,,,,,,,"0.96",,,,"2.26",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2020-07",,,,"9","6",,,,,,,,,,,"1.48",,,,"3.54",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2020-08",,,,"5","3",,,,,,,,,,,"0.38",,,,"0.80",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2020-09",,,,"6","3",,,,,,,,,,,"0.60",,,,"1.19",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2021-06",,,,"4","4",,,,,,,,,,,"0.35",,,,"0.66",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2021-08",,,,"6","5",,,,,,,,,,,"1.15",,,,"2.07",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2022-05",,,,"8","7",,,,,,,,,,,"1.01",,,,"3.56",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2022-07",,,,"8","8",,,,,,,,,,,"1.83",,,,"5.00",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2023-05",,,,"15","11",,,,,,,,,,,"2.24",,,,"8.27",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2023-06",,,,"11","9",,,,,,,,,,,"1.04",,,,"3.16",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2023-07",,,,"14","12",,,,,,,,,,,"1.59",,,,"4.50",,,,,,,,
"US10cust032","MERNA 7.9 WSW, NE US","41.41894","-99.885786",,"2023-08",,,,"4","3",,,,,,,,,,,"0.33",,,,"0.80",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2017-08",,,,"6","6",,,,,,,,,,,"4.30",,,,"7.80",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2017-09",,,,"6","5",,,,,,,,,,,"1.06",,,,"3.00",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2017-12",,,,"5","2",,,,,,,,,,,"0.25",,,,"0.57",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-01",,,,"3","2",,,,,,,,,,,"0.25",,,,"0.55",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-02",,,,"7","6",,,,,,,,,,,"0.25",,,,"1.15",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-03",,,,"3","2",,,,,,,,,,,"0.12",,,,"0.27",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-04",,,,"9","7",,,,,,,,,,,"0.34",,,,"1.65",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-05",,,,"9","5",,,,,,,,,,,"2.09",,,,"6.26",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-06",,,,"11","11",,,,,,,,,,,"1.40",,,,"4.52",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-07",,,,"10","9",,,,,,,,,,,"0.90",,,,"3.70",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-08",,,,"4","3",,,,,,,,,,,"0.92",,,,"1.88",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-09",,,,"4","3",,,,,,,,,,,"2.86",,,,"4.80",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-10",,,,"6","6",,,,,,,,,,,"0.90",,,,"3.74",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2018-11",,,,"3","3",,,,,,,,,,,"0.32",,,,"0.63",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2019-04",,,,"11","8",,,,,,,,,,,"0.75",,,,"2.87",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2019-05",,,,"18","11",,,,,,,,,,,"1.60",,,,"6.77",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2020-07",,,,"6","6",,,,,,,,,,,"1.58",,,,"4.02",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2021-06",,,,"1","1",,,,,,,,,,,"0.35",,,,"0.35",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2021-07",,,,"3","3",,,,,,,,,,,"1.00",,,,"1.98",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2021-09",,,,"2","2",,,,,,,,,,,"0.85",,,,"1.30",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2022-03",,,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2022-04",,,,"1","1",,,,,,,,,,,"2.90",,,,"2.90",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2022-06",,,,"3","3",,,,,,,,,,,"0.75",,,,"2.10",,,,,,,,
"US1Cust1911","MERNA 6.64 SW, NE US","41.41484821","-99.84855651",,"2022-07",,,,"5","5",,,,,,,,,,,"1.83",,,,"4.42",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-01",,,,"10","5","6","2",,,,,,,"1","1.0","1.21",,,,"3.18","3.3",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-02",,,,"8","6","13","4",,,,,,,"8","7.2","0.75",,,,"2.56","14.3",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-03",,,,"10","4","14","2",,,,,,,"12","7.5","0.54",,,,"1.63","11.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-04",,,,"11","6","0","0",,,,,,,"0","0.0","4.00",,,,"7.06","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-05",,,,"13","7",,,,,,,,,,,"0.80",,,,"3.28",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-06",,,,"16","9",,,,,,,,,,,"1.37",,,,"6.06",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-07",,,,"8","4",,,,,,,,,,,"0.38",,,,"1.24",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-08",,,,"5","4",,,,,,,,,,,"0.70",,,,"1.81",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-09",,,,"7","4",,,,,,,,,,,"0.63",,,,"1.27",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-10",,,,"12","5",,,,,,,,,,,"1.13",,,,"2.73",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-11",,,,"9","5","0","0",,,,,,,"0","0.0","0.63",,,,"2.25","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2013-12",,,,"14","3","22","4",,,,,,,"6","4.5","0.40",,,,"1.23","12.4",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-01",,,,"11","5","27","6",,,,,,,"10","5.5","0.82",,,,"1.79","25.2",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-02",,,,"8","5","28","6",,,,,,,"12","4.7","0.71",,,,"1.86","18.7",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-03",,,,"9","4","10","3",,,,,,,"9","5.0","0.26",,,,"0.89","10.7",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-04",,,,"10","5","0","0",,,,,,,"0","0.1","0.66",,,,"2.43","0.1",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-05",,,,"11","6",,,,,,,,,,,"0.94",,,,"3.21",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-06",,,,"14","10",,,,,,,,,,,"3.72",,,,"9.32",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-07",,,,"11","4",,,,,,,,,,,"2.27",,,,"3.73",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-08",,,,"11","6",,,,,,,,,,,"1.36",,,,"4.47",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-09",,,,"11","6",,,,,,,,,,,"1.10",,,,"2.69",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-10",,,,"11","3","0","0",,,,,,,"0","0.0","1.10",,,,"2.48","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-11",,,,"7","4","7","1",,,,,,,"2","3.5","0.57",,,,"1.69","4.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2014-12",,,,"4","3","0","0",,,,,,,"0","0.0","0.24",,,,"0.56","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-01",,,,"10","5","26","6",,,,,,,"8","5.2","0.45",,,,"1.41","16.2",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-02",,,,"2","1","27","2",,,,,,,"14","14.2","0.18",,,,"1.24","18.9",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-03",,,,"3","2","12","1",,,,,,,"9","2.3","0.20",,,,"0.66","2.8",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-04",,,,"10","6","0","0",,,,,,,"0","0.0","0.89",,,,"2.58","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-05",,,,"11","8",,,,,,,,,,,"1.28",,,,"5.06",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-06",,,,"15","11",,,,,,,,,,,"2.45",,,,"10.68",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-07",,,,"8","7",,,,,,,,,,,"2.15",,,,"5.02",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-08",,,,"8","6",,,,,,,,,,,"0.46",,,,"1.90",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-09",,,,"7","5",,,,,,,,,,,"1.17",,,,"3.48",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-10",,,,"6","4",,,,,,,,,,,"0.57",,,,"1.54",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-11",,,,"7","6","4","1",,,,,,,"6","6.1","1.72",,,,"4.80","6.1",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2015-12",,,,"13","9","3","1",,,,,,,"2","1.0","1.56",,,,"5.33","2.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-01",,,,"6","3","14","1",,,,,,,"2","2.0","0.30",,,,"0.70","3.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-02",,,,"4","1","4","1",,,,,,,"3","2.5","0.49",,,,"0.59","2.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-03",,,,"12","7","1","1",,,,,,,"1","1.0","1.18",,,,"3.22","1.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-04",,,,"13","4","0","0",,,,,,,"0","0.0","0.50",,,,"1.81","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-05",,,,"13","7","0","0",,,,,,,"0","0.0","1.82",,,,"5.41","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-06",,,,"8","6","0","0",,,,,,,"0","0.0","1.87",,,,"6.57","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-07",,,,"11","8","0","0",,,,,,,"0","0.0","2.28",,,,"5.09","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-08",,,,"16","12","0","0",,,,,,,"0","0.0","2.08",,,,"9.08","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-09",,,,"7","2","0","0",,,,,,,"0","0.0","1.19",,,,"2.27","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-10",,,,"10","5","0","0",,,,,,,"0","0.0","0.94",,,,"1.96","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-11",,,,"3","3","0","0",,,,,,,"0","0.0","0.67",,,,"2.00","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2016-12",,,,"7","3","17","5",,,,,,,"7","7.0","0.40",,,,"1.33","16.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-01",,,,"9","5","0","0",,,,,,,"0","0.0","1.64",,,,"2.40","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-02",,,,"6","3","0","0",,,,,,,"0","0.0","0.84",,,,"1.16","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-03",,,,"11","8","2","2",,,,,,,"3","3.0","1.14",,,,"3.74","4.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-04",,,,"14","8",,,,,,,,,,,"1.50",,,,"5.63",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-05",,,,"12","10",,,,,,,,,,,"1.55",,,,"5.62",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-06",,,,"8","7",,,,,,,,,,,"1.00",,,,"4.00",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-08",,,,"8","5",,,,,,,,,,,"0.51",,,,"1.27",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-09",,,,"2","1",,,,,,,,,,,"0.10",,,,"0.11",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-10",,,,"14","8",,,,,,,,,,,"2.87",,,,"8.89",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-11",,,,"10","6",,,,,,,,,,,"0.33",,,,"1.59",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2017-12",,,,"6","3","14","4",,,,,,,"5","4.1","0.15",,,,"0.46","7.9",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-01",,,,"6","3","16","1",,,,,,,"4","3.5","0.78",,,,"1.56","3.8",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-02",,,,"12","7","13","4",,,,,,,"11","4.7","1.31",,,,"3.36","19.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-03",,,,"8","8","1","1",,,,,,,"1","2.1","0.93",,,,"2.90","2.3",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-04",,,,"9","4","1","2",,,,,,,"1","2.2","0.35",,,,"0.99","3.8",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-05",,,,"12","8",,,,,,,,,,,"1.87",,,,"7.50",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-06",,,,"10","9",,,,,,,,,,,"2.75",,,,"9.24",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-07",,,,"8","6",,,,,,,,,,,"1.81",,,,"3.49",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-08",,,,"11","9",,,,,,,,,,,"1.86",,,,"5.96",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-09",,,,"8","5",,,,,,,,,,,"0.57",,,,"3.28",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-10",,,,"13","11",,,,,,,,,,,"1.47",,,,"4.76",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-11",,,,"12","5",,,,,,,,,,,"1.30",,,,"2.63",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2018-12",,,,"12","5","1","0",,,,,,,"6","0.0","0.45",,,,"1.68","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-01",,,,"11","7","19","8",,,,,,,"13","5.0","0.81",,,,"2.65","24.3",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-02",,,,"11","8","7","1",,,,,,,"10","4.5","1.95",,,,"4.14","5.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-03",,,,"9","6","0","0",,,,,,,"0","0.0","0.86",,,,"2.66","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-04",,,,"11","9",,,,,,,,,,,"1.66",,,,"4.44",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-05",,,,"21","16",,,,,,,,,,,"1.65",,,,"10.85",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-06",,,,"9","7",,,,,,,,,,,"0.54",,,,"3.72",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-07",,,,"9","7",,,,,,,,,,,"0.80",,,,"3.45",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-08",,,,"10","8",,,,,,,,,,,"1.45",,,,"5.23",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-09",,,,"15","13",,,,,,,,,,,"1.96",,,,"10.37",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-10",,,,"10","5",,,,,,,,,,,"0.68",,,,"2.26",,,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-11",,,,"8","4","4","1",,,,,,,"3","3.0","0.40",,,,"1.26","3.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2019-12",,,,"8","4","6","2",,,,,,,"1","1.0","0.97",,,,"2.13","2.6",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-01",,,,"8","6","15","3",,,,,,,"8","3.0","0.94",,,,"2.90","8.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-02",,,,"6","4","12","2",,,,,,,"4","2.0","0.65",,,,"1.52","4.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-03",,,,"10","8","2","1",,,,,,,"2","2.5","3.30",,,,"5.74","3.2",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-04",,,,"12","11","3","2",,,,,,,"4","3.5","0.97",,,,"4.11","6.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-05",,,,"12","10","0","0",,,,,,,"0","0.0","2.50",,,,"5.78","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-06",,,,"9","6","0","0",,,,,,,"0","0.0","1.30",,,,"3.48","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-07",,,,"9","7","0","0",,,,,,,"0","0.0","1.23",,,,"4.31","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-08",,,,"3","1","0","0",,,,,,,"0","0.0","1.12",,,,"1.20","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-09",,,,"9","8","0","0",,,,,,,"0","0.0","1.50",,,,"6.01","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-10",,,,"8","7","0","0",,,,,,,"0","0.0","0.95",,,,"2.31","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-11",,,,"6","6","1","0",,,,,,,"1","0.5","0.75",,,,"2.88","0.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2020-12",,,,"4","2","2","1",,,,,,,"3","3.0","1.40",,,,"2.32","3.9",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-01",,,,"8","5","29","4",,,,,,,"10","5.0","0.95",,,,"3.13","13.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-02",,,,"10","2","28","8",,,,,,,"23","4.0","0.53",,,,"1.33","14.4",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-03",,,,"5","5","12","1",,,,,,,"7","3.0","0.75",,,,"1.59","3.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-04",,,,"10","5","0","0",,,,,,,"0","0.0","1.42",,,,"2.83","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-05",,,,"13","9","0","0",,,,,,,"0","0.0","1.37",,,,"4.97","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-06",,,,"12","11","0","0",,,,,,,"0","0.0","1.66",,,,"6.97","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-07",,,,"10","6","0","0",,,,,,,"0","0.0","0.82",,,,"2.20","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-08",,,,"7","6","0","0",,,,,,,"0","0.0","0.71",,,,"2.34","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-09",,,,"4","3","0","0",,,,,,,"0","0.0","0.72",,,,"1.19","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-10",,,,"13","9","0","0",,,,,,,"0","0.0","2.10",,,,"6.96","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-11",,,,,,"0","0",,,,,,,"0","0.0",,,,,"0.48","0.0",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2021-12",,,,"8","4","3","2",,,,,,,"4","4.0","0.98",,,,"2.33","5.8",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2022-01",,,,"6","3","26","4",,,,,,,"6","4.0","0.31",,,,"0.75","10.6",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2022-02",,,,"8","6","10","3",,,,,,,"3","3.0","0.81",,,,"2.33","6.5",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2022-03",,,,"10","9","3","2",,,,,,,"2","2.0","1.33",,,,"4.37","3.7",,,,,,,
"USC00110146","AMBOY WATER, IL US","41.7225","-89.3366","230.1","2022-04",,,,"17","11","1","1",,,,,,,"1","1.0","0.82",,,,"4.41","1.0",,,,,,,
