,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
612,1.22,65.2,77.6,52.7,IA,2022,September,corn
613,0.41,50.4,64.7,36.0,IA,2022,October,corn
614,0.5,35.8,46.4,25.1,IA,2022,November,corn
615,1.13,20.6,28.8,12.4,IA,2022,December,corn
616,1.2,21.5,29.5,13.4,IA,2023,January,corn
617,1.66,24.8,34.6,15.0,IA,2023,February,corn
618,0.92,33.3,42.7,23.8,IA,2023,March,corn
619,1.48,48.8,61.3,36.2,IA,2023,April,corn
620,4.13,63.0,76.1,49.9,IA,2023,May,corn
621,2.54,71.1,83.0,59.1,IA,2023,June,corn
622,1.98,71.3,82.8,59.8,IA,2023,July,corn
623,2.77,73.0,83.9,62.1,IA,2023,August,corn
624,1.43,67.6,80.0,55.3,IA,2023,September,corn
625,3.52,52.9,63.1,42.7,IA,2023,October,corn
626,0.05,39.6,51.7,27.5,IA,2023,November,corn
627,1.39,33.9,42.7,25.1,IA,2023,December,corn
628,0.08,20.8,27.7,13.9,IA,2024,January,corn
629,0.08,36.1,48.7,23.4,IA,2024,February,corn
630,1.6,40.0,51.9,28.0,IA,2024,March,corn
631,1.15,50.6,62.3,38.9,IA,2024,April,corn
632,2.89,61.8,73.8,49.9,IA,2024,May,corn
633,2.81,71.9,83.0,60.8,IA,2024,June,corn
634,,,,,IA,2024,July,corn
635,1.56,,,,IA,2024,August,corn
636,,,,,IA,2024,September,corn
637,0.68,28.8,42.3,15.3,NE,2013,February,corn
638,0.23,35.9,50.1,21.8,NE,2013,March,corn
639,2.42,44.5,60.7,28.3,NE,2013,April,corn
640,3.74,58.4,72.0,44.8,NE,2013,May,corn
641,3.36,68.9,82.1,55.7,NE,2013,June,corn
642,1.11,72.7,86.1,59.2,NE,2013,July,corn
643,1.41,74.5,86.5,62.5,NE,2013,August,corn
644,2.27,68.5,82.7,54.4,NE,2013,September,corn
645,1.15,49.0,62.3,35.6,NE,2013,October,corn
646,,35.6,50.0,21.3,NE,2013,November,corn
647,0.0,23.6,38.5,8.7,NE,2013,December,corn
648,,26.7,41.6,11.9,NE,2014,January,corn
649,0.1,21.2,32.7,9.6,NE,2014,February,corn
650,0.61,36.1,52.2,20.0,NE,2014,March,corn
651,1.87,48.9,62.8,35.0,NE,2014,April,corn
652,1.4,58.4,73.2,43.6,NE,2014,May,corn
653,5.68,68.5,80.8,56.1,NE,2014,June,corn
654,1.86,70.5,83.8,57.2,NE,2014,July,corn
655,4.3,72.4,85.6,59.2,NE,2014,August,corn
656,1.91,63.5,77.8,49.1,NE,2014,September,corn
657,1.08,53.1,68.8,37.3,NE,2014,October,corn
658,0.0,32.2,48.0,16.4,NE,2014,November,corn
659,0.84,27.6,37.7,17.5,NE,2014,December,corn
660,0.05,27.8,41.4,14.2,NE,2015,January,corn
661,0.59,26.7,41.1,12.4,NE,2015,February,corn
662,0.0,43.0,62.5,23.5,NE,2015,March,corn
663,2.12,,,,NE,2015,April,corn
664,5.71,56.3,67.9,44.6,NE,2015,May,corn
665,4.81,69.6,81.0,58.2,NE,2015,June,corn
666,3.46,73.4,87.1,59.7,NE,2015,July,corn
667,2.31,69.8,83.2,56.5,NE,2015,August,corn
668,3.1,69.6,82.8,56.5,NE,2015,September,corn
669,1.24,53.4,67.8,38.9,NE,2015,October,corn
670,3.01,39.8,52.0,27.6,NE,2015,November,corn
671,0.43,28.8,39.5,18.1,NE,2015,December,corn
672,0.14,27.6,38.3,16.9,NE,2016,January,corn
673,0.38,35.5,47.6,23.3,NE,2016,February,corn
674,0.03,44.0,60.9,27.2,NE,2016,March,corn
675,6.58,50.1,63.3,37.0,NE,2016,April,corn
676,5.61,,,,NE,2016,May,corn
677,0.44,16.3,26.6,6.0,MN,2013,January,corn
678,1.06,18.0,26.5,9.6,MN,2013,February,corn
679,2.45,24.5,32.7,16.4,MN,2013,March,corn
680,6.89,39.4,48.3,30.5,MN,2013,April,corn
681,7.26,57.0,65.9,48.0,MN,2013,May,corn
682,12.59,68.2,76.7,59.8,MN,2013,June,corn
683,6.4,72.1,81.9,62.4,MN,2013,July,corn
684,3.11,70.7,80.3,61.1,MN,2013,August,corn
685,1.28,65.6,77.0,54.2,MN,2013,September,corn
686,3.1,48.4,58.8,38.0,MN,2013,October,corn
687,0.83,30.7,40.5,20.8,MN,2013,November,corn
688,0.71,13.5,23.0,4.0,MN,2013,December,corn
689,0.72,8.5,22.4,-5.4,MN,2014,January,corn
690,0.89,7.8,18.6,-3.0,MN,2014,February,corn
691,1.07,25.0,34.5,15.4,MN,2014,March,corn
692,5.63,43.6,53.9,33.4,MN,2014,April,corn
693,1.67,57.4,67.4,47.4,MN,2014,May,corn
694,8.74,69.0,77.3,60.7,MN,2014,June,corn
695,1.04,68.1,78.1,58.1,MN,2014,July,corn
696,4.9,70.9,80.3,61.5,MN,2014,August,corn
697,3.29,61.7,71.7,51.7,MN,2014,September,corn
698,1.31,48.0,59.3,36.6,MN,2014,October,corn
699,0.71,24.8,34.7,14.9,MN,2014,November,corn
700,0.45,24.1,30.7,17.5,MN,2014,December,corn
701,0.36,17.6,27.6,7.6,MN,2015,January,corn
702,0.48,10.6,20.8,0.4,MN,2015,February,corn
703,0.7,32.8,44.3,21.3,MN,2015,March,corn
704,3.56,48.0,59.7,36.3,MN,2015,April,corn
705,4.65,58.7,69.0,48.5,MN,2015,May,corn
706,5.37,68.1,77.5,58.7,MN,2015,June,corn
707,5.05,70.8,80.7,60.9,MN,2015,July,corn
708,3.9,67.7,77.1,58.3,MN,2015,August,corn
709,3.56,67.4,77.3,57.5,MN,2015,September,corn
710,0.87,51.5,63.3,39.6,MN,2015,October,corn
711,3.8,40.0,49.1,30.8,MN,2015,November,corn
712,3.15,,,,MN,2015,December,corn
713,0.43,15.1,23.3,6.9,MN,2016,January,corn
714,0.44,25.5,34.5,16.5,MN,2016,February,corn
715,2.21,39.4,47.9,30.8,MN,2016,March,corn
716,2.5,48.0,58.5,37.4,MN,2016,April,corn
717,3.94,58.7,69.0,48.5,MN,2016,May,corn
718,3.44,70.1,80.7,59.5,MN,2016,June,corn
719,6.27,72.0,81.0,62.9,MN,2016,July,corn
720,3.32,70.9,80.2,61.7,MN,2016,August,corn
721,10.21,65.1,74.6,55.6,MN,2016,September,corn
722,6.15,51.5,62.1,40.8,MN,2016,October,corn
723,0.46,43.7,53.8,33.6,MN,2016,November,corn
724,1.15,18.6,27.5,9.7,MN,2016,December,corn
725,1.27,20.2,26.8,13.6,MN,2017,January,corn
726,0.45,28.9,38.9,18.9,MN,2017,February,corn
727,1.61,30.9,39.1,22.7,MN,2017,March,corn
728,2.61,47.3,57.4,37.3,MN,2017,April,corn
729,4.27,57.1,67.5,46.6,MN,2017,May,corn
730,5.13,69.1,80.4,57.8,MN,2017,June,corn
731,5.3,72.6,82.8,62.4,MN,2017,July,corn
732,3.39,66.5,75.0,58.1,MN,2017,August,corn
733,1.52,65.6,76.6,54.6,MN,2017,September,corn
734,5.94,50.2,60.0,40.5,MN,2017,October,corn
735,0.46,32.7,43.0,22.4,MN,2017,November,corn
736,0.61,18.3,28.0,8.7,MN,2017,December,corn
737,1.06,13.0,23.4,2.6,MN,2018,January,corn
738,0.74,13.5,24.7,2.4,MN,2018,February,corn
739,1.07,29.8,37.9,21.7,MN,2018,March,corn
740,2.48,32.8,43.2,22.4,MN,2018,April,corn
741,6.78,65.5,75.6,55.3,MN,2018,May,corn
742,9.78,72.5,81.0,64.0,MN,2018,June,corn
743,4.66,71.1,80.8,61.5,MN,2018,July,corn
744,3.11,70.8,79.6,61.9,MN,2018,August,corn
745,7.72,65.0,74.6,55.3,MN,2018,September,corn
746,3.55,44.1,54.0,34.2,MN,2018,October,corn
747,0.8,25.9,34.2,17.6,MN,2018,November,corn
748,1.24,24.6,32.1,17.2,MN,2018,December,corn
749,0.97,12.7,21.7,3.7,MN,2019,January,corn
750,1.98,9.6,20.2,-1.1,MN,2019,February,corn
751,1.59,27.0,37.1,16.8,MN,2019,March,corn
752,3.85,45.8,55.5,36.1,MN,2019,April,corn
753,6.19,55.1,64.0,46.3,MN,2019,May,corn
754,5.16,68.4,77.8,59.1,MN,2019,June,corn
755,5.79,73.6,83.0,64.1,MN,2019,July,corn
756,2.76,67.6,77.4,57.7,MN,2019,August,corn
757,7.78,66.1,75.4,56.9,MN,2019,September,corn
758,6.99,44.6,54.0,35.1,MN,2019,October,corn
759,2.79,28.6,37.3,19.9,MN,2019,November,corn
760,1.78,22.9,31.8,14.0,MN,2019,December,corn
761,1.11,19.2,27.3,11.2,MN,2020,January,corn
762,0.98,17.5,29.3,5.8,MN,2020,February,corn
763,3.4,35.9,43.6,28.1,MN,2020,March,corn
764,1.73,42.9,54.4,31.3,MN,2020,April,corn
765,3.78,56.9,66.8,47.0,MN,2020,May,corn
766,4.62,72.0,82.4,61.7,MN,2020,June,corn
767,6.76,73.2,83.2,63.3,MN,2020,July,corn
768,5.13,70.6,80.8,60.5,MN,2020,August,corn
769,1.82,60.1,70.2,50.0,MN,2020,September,corn
770,1.77,41.9,51.9,31.9,MN,2020,October,corn
771,1.46,38.2,49.4,27.0,MN,2020,November,corn
772,0.91,24.3,33.3,15.3,MN,2020,December,corn
773,0.95,20.8,28.7,12.9,MN,2021,January,corn
774,0.68,9.3,17.8,0.9,MN,2021,February,corn
775,2.16,39.3,48.9,29.6,MN,2021,March,corn
776,1.09,45.8,56.6,34.9,MN,2021,April,corn
777,3.15,58.1,68.7,47.4,MN,2021,May,corn
778,2.13,72.8,85.4,60.3,MN,2021,June,corn
779,4.85,71.1,81.2,61.0,MN,2021,July,corn
780,5.11,71.2,81.4,61.1,MN,2021,August,corn
781,1.69,64.9,77.0,52.9,MN,2021,September,corn
782,2.18,53.9,64.3,43.5,MN,2021,October,corn
783,0.52,35.5,45.9,25.2,MN,2021,November,corn
784,1.28,25.0,34.8,15.2,MN,2021,December,corn
785,0.75,8.9,21.1,-3.4,MN,2022,January,corn
786,0.31,12.3,24.1,0.6,MN,2022,February,corn
787,1.71,32.1,41.4,22.8,MN,2022,March,corn
788,4.66,39.6,48.3,30.9,MN,2022,April,corn
789,4.1,59.7,70.2,49.3,MN,2022,May,corn
790,1.72,70.5,80.9,60.0,MN,2022,June,corn
791,3.34,73.0,83.0,63.1,MN,2022,July,corn
792,5.86,70.0,79.2,60.8,MN,2022,August,corn
793,1.44,63.1,74.4,51.8,MN,2022,September,corn
794,0.33,48.4,61.0,35.9,MN,2022,October,corn
795,1.19,34.2,43.5,24.9,MN,2022,November,corn
796,1.61,17.0,24.8,9.2,MN,2022,December,corn
797,2.22,18.6,26.6,10.7,MN,2023,January,corn
798,2.46,18.6,29.1,8.0,MN,2023,February,corn
799,1.61,28.3,37.9,18.7,MN,2023,March,corn
800,2.78,45.6,56.0,35.3,MN,2023,April,corn
801,4.76,61.7,72.6,50.8,MN,2023,May,corn
802,2.44,71.6,82.0,61.1,MN,2023,June,corn
803,2.02,69.9,81.2,58.7,MN,2023,July,corn
804,2.56,72.0,82.7,61.4,MN,2023,August,corn
805,1.94,67.0,77.9,56.0,MN,2023,September,corn
806,3.19,51.8,62.0,41.6,MN,2023,October,corn
807,0.2,36.7,48.4,25.0,MN,2023,November,corn
808,1.57,32.5,40.6,24.4,MN,2023,December,corn
809,5.89,,,,IL,2020,May,corn
810,3.36,,,,IL,2020,June,corn
811,2.81,,,,IL,2020,July,corn
812,0.48,,,,IL,2020,August,corn
813,6.7,,,,IL,2020,September,corn
814,3.04,,,,IL,2020,October,corn
815,1.97,,,,IL,2020,November,corn
816,2.44,,,,IL,2021,April,corn
817,3.17,,,,IL,2021,May,corn
818,2.65,,,,IL,2021,June,corn
819,1.92,,,,IL,2021,July,corn
820,1.48,,,,IL,2021,August,corn
821,1.12,,,,IL,2021,September,corn
822,6.61,,,,IL,2021,October,corn
823,4.83,,,,IL,2022,April,corn
824,3.24,,,,IL,2022,May,corn
825,5.01,,,,IL,2022,June,corn
826,4.88,,,,IL,2022,July,corn
827,8.33,,,,IL,2022,August,corn
828,3.15,,,,IL,2022,September,corn
829,1.7,,,,IL,2022,October,corn
830,3.61,,,,IL,2023,April,corn
831,2.42,,,,IL,2023,May,corn
832,2.38,,,,IL,2023,June,corn
833,5.34,,,,IL,2023,July,corn
834,2.16,,,,IL,2023,August,corn
835,3.95,,,,IL,2023,September,corn
836,4.35,,,,IL,2023,October,corn
837,1.13,,,,NE,2013,February,corn
838,0.64,,,,NE,2013,March,corn
839,2.29,,,,NE,2013,April,corn
840,7.33,,,,NE,2013,May,corn
841,5.16,,,,NE,2013,June,corn
842,4.0,,,,NE,2013,July,corn
843,2.5,,,,NE,2013,August,corn
844,3.42,,,,NE,2013,September,corn
845,2.54,,,,NE,2013,October,corn
846,0.61,,,,NE,2013,November,corn
847,0.08,,,,NE,2013,December,corn
848,0.23,,,,NE,2014,January,corn
849,0.39,,,,NE,2014,February,corn
850,1.32,,,,NE,2014,March,corn
851,1.42,,,,NE,2014,April,corn
852,1.01,,,,NE,2014,May,corn
853,8.5,,,,NE,2014,June,corn
854,2.31,,,,NE,2014,July,corn
855,3.77,,,,NE,2014,August,corn
856,2.32,,,,NE,2014,September,corn
857,0.59,,,,NE,2014,October,corn
858,0.08,,,,NE,2014,November,corn
859,0.1,,,,NE,2015,January,corn
860,1.05,,,,NE,2015,February,corn
861,0.03,,,,NE,2015,March,corn
862,3.33,,,,NE,2015,April,corn
863,5.25,,,,NE,2015,May,corn
864,2.7,,,,NE,2015,June,corn
865,5.44,,,,NE,2015,July,corn
866,4.79,,,,NE,2015,August,corn
867,2.89,,,,NE,2015,September,corn
868,0.91,,,,NE,2015,November,corn
869,4.48,,,,NE,2016,May,corn
870,4.2,,,,NE,2016,June,corn
871,4.33,,,,NE,2016,July,corn
872,0.74,,,,NE,2016,August,corn
873,1.11,,,,NE,2016,September,corn
874,0.83,,,,NE,2016,October,corn
875,0.0,,,,NE,2016,December,corn
876,2.39,,,,NE,2017,March,corn
877,0.59,,,,NE,2017,June,corn
878,2.02,,,,NE,2017,July,corn
879,8.58,,,,NE,2017,August,corn
880,3.54,,,,NE,2017,September,corn
881,5.1,,,,NE,2017,October,corn
882,0.18,,,,NE,2017,November,corn
883,0.56,,,,NE,2017,December,corn
884,1.54,,,,NE,2018,January,corn
885,0.85,,,,NE,2018,February,corn
886,0.22,,,,NE,2018,March,corn
887,1.11,,,,NE,2018,April,corn
888,9.82,,,,NE,2018,May,corn
889,6.27,,,,NE,2018,June,corn
890,6.28,,,,NE,2018,July,corn
891,1.99,,,,NE,2018,August,corn
892,1.67,,,,NE,2018,September,corn
893,2.76,,,,NE,2018,October,corn
894,0.74,,,,NE,2018,November,corn
895,2.22,,,,NE,2018,December,corn
896,0.14,,,,NE,2019,January,corn
897,1.26,,,,NE,2019,February,corn
898,2.38,,,,NE,2019,March,corn
899,1.58,,,,NE,2019,April,corn
900,9.02,,,,NE,2019,May,corn
901,3.07,,,,NE,2019,June,corn
902,5.5,,,,NE,2019,July,corn
903,7.09,,,,NE,2019,August,corn
904,1.11,,,,NE,2019,September,corn
905,1.26,,,,NE,2019,October,corn
906,1.08,,,,NE,2019,November,corn
907,1.74,,,,NE,2019,December,corn
908,0.48,,,,NE,2020,January,corn
909,0.59,,,,NE,2020,February,corn
910,3.07,,,,NE,2020,March,corn
911,1.09,,,,NE,2020,April,corn
912,6.02,,,,NE,2020,May,corn
913,4.28,,,,NE,2020,June,corn
914,4.46,,,,NE,2020,July,corn
915,2.23,,,,NE,2020,August,corn
916,1.01,,,,NE,2020,September,corn
917,1.32,,,,NE,2020,October,corn
918,0.43,,,,NE,2020,November,corn
919,0.82,,,,NE,2020,December,corn
920,0.71,,,,NE,2021,January,corn
921,0.71,,,,NE,2021,February,corn
922,3.97,,,,NE,2021,March,corn
923,1.45,,,,NE,2021,April,corn
924,2.71,,,,NE,2021,May,corn
925,1.62,,,,NE,2021,June,corn
926,3.03,,,,NE,2021,July,corn
927,1.09,,,,NE,2021,August,corn
928,3.67,,,,NE,2021,September,corn
929,1.23,,,,NE,2021,October,corn
930,0.29,,,,NE,2021,November,corn
931,0.3,,,,NE,2021,December,corn
932,0.14,,,,NE,2022,January,corn
933,0.04,,,,NE,2022,February,corn
934,1.42,,,,NE,2022,March,corn
935,2.7,,,,NE,2022,April,corn
936,3.49,,,,NE,2022,May,corn
937,4.08,,,,NE,2022,June,corn
938,7.5,,,,NE,2022,July,corn
939,1.32,,,,NE,2022,August,corn
940,0.87,,,,NE,2022,September,corn
941,0.69,,,,NE,2022,October,corn
942,0.25,,,,NE,2022,November,corn
943,1.68,,,,NE,2022,December,corn
944,3.63,,,,NE,2023,January,corn
945,0.14,,,,NE,2023,February,corn
946,0.47,,,,NE,2023,March,corn
947,0.1,,,,NE,2023,April,corn
948,8.3,,,,NE,2023,May,corn
949,3.1,,,,NE,2023,June,corn
950,5.58,,,,NE,2023,July,corn
951,1.0,,,,NE,2023,August,corn
952,3.79,,,,NE,2023,September,corn
953,4.78,,,,NE,2023,October,corn
954,1.03,,,,NE,2023,November,corn
955,3.52,,,,IL,2018,July,corn
956,4.75,,,,IL,2018,August,corn
957,3.06,,,,IL,2018,September,corn
958,4.39,,,,IL,2018,October,corn
959,2.51,,,,IL,2018,November,corn
960,1.85,,,,IL,2018,December,corn
961,2.5,,,,IL,2019,January,corn
962,2.65,,,,IL,2019,February,corn
963,2.98,,,,IL,2019,March,corn
964,4.85,,,,IL,2019,April,corn
965,10.19,,,,IL,2019,May,corn
966,4.42,,,,IL,2019,June,corn
967,3.72,,,,IL,2019,July,corn
968,4.39,,,,IL,2019,August,corn
969,10.41,,,,IL,2019,September,corn
970,3.67,,,,IL,2019,October,corn
971,1.84,,,,IL,2019,December,corn
972,2.78,,,,IL,2020,January,corn
973,0.62,,,,IL,2020,February,corn
974,4.02,,,,IL,2020,March,corn
975,4.0,,,,IL,2020,April,corn
976,6.11,,,,IL,2020,May,corn
977,2.98,,,,IL,2020,June,corn
978,5.58,,,,IL,2020,July,corn
979,0.72,,,,IL,2020,August,corn
980,4.37,,,,IL,2020,September,corn
981,2.51,,,,IL,2020,November,corn
982,2.21,,,,IL,2020,December,corn
983,1.55,,,,IL,2021,January,corn
984,1.15,,,,IL,2021,February,corn
985,1.98,,,,IL,2021,March,corn
986,2.0,,,,IL,2021,April,corn
987,4.16,,,,IL,2021,May,corn
988,5.96,,,,IL,2021,June,corn
989,1.65,,,,IL,2021,July,corn
990,0.36,,,,IL,2021,November,corn
991,0.87,,,,IL,2022,January,corn
992,1.85,,,,IL,2022,February,corn
993,3.99,,,,IL,2022,March,corn
994,3.42,,,,IL,2022,April,corn
995,4.46,,,,IL,2022,May,corn
996,3.47,,,,IL,2022,June,corn
997,4.55,,,,IL,2022,July,corn
998,3.08,,,,IL,2022,September,corn
999,0.88,,,,IL,2022,November,corn
1000,2.91,,,,IL,2022,December,corn
1001,2.86,,,,IL,2023,February,corn
1002,2.44,,,,IL,2023,March,corn
1003,2.52,,,,IL,2023,April,corn
1004,3.9,,,,IL,2023,May,corn
1005,2.06,,,,IL,2023,June,corn
1006,5.79,,,,IL,2023,July,corn
1007,6.83,,,,IL,2023,September,corn
1008,1.09,,,,IL,2023,November,corn
1009,0.1,,,,NE,2013,January,corn
1010,1.41,,,,NE,2013,February,corn
1011,0.51,,,,NE,2013,March,corn
1012,2.26,,,,NE,2013,April,corn
1013,4.53,,,,NE,2013,May,corn
1014,2.48,,,,NE,2013,June,corn
1015,3.6,,,,NE,2013,July,corn
1016,5.11,,,,NE,2013,August,corn
1017,4.09,,,,NE,2013,September,corn
1018,1.92,,,,NE,2013,October,corn
1019,0.29,,,,NE,2013,November,corn
1020,0.0,,,,NE,2013,December,corn
1021,0.1,,,,NE,2014,January,corn
1022,0.37,,,,NE,2014,February,corn
1023,1.41,,,,NE,2014,March,corn
1024,1.3,,,,NE,2014,April,corn
1025,1.22,,,,NE,2014,May,corn
1026,5.95,,,,NE,2014,June,corn
1027,2.27,,,,NE,2014,July,corn
1028,2.19,,,,NE,2014,August,corn
1029,3.45,,,,NE,2014,September,corn
1030,0.75,,,,NE,2014,October,corn
1031,0.02,,,,NE,2014,November,corn
1032,0.0,,,,NE,2015,February,corn
1033,0.0,,,,NE,2015,March,corn
1034,1.8,,,,NE,2015,April,corn
1035,3.39,,,,NE,2015,May,corn
1036,3.67,,,,NE,2015,June,corn
1037,2.78,,,,NE,2015,July,corn
1038,3.82,,,,NE,2015,August,corn
1039,2.08,,,,NE,2015,September,corn
1040,1.96,,,,NE,2015,October,corn
1041,0.79,,,,NE,2017,June,corn
1042,1.07,,,,NE,2017,July,corn
1043,9.17,,,,NE,2017,August,corn
1044,2.73,,,,NE,2017,September,corn
1045,6.09,,,,NE,2018,May,corn
1046,5.42,,,,NE,2018,June,corn
1047,5.28,,,,NE,2018,July,corn
1048,1.57,,,,NE,2018,August,corn
1049,1.84,,,,NE,2018,September,corn
1050,2.59,,,,NE,2018,October,corn
1051,1.77,,,,NE,2019,April,corn
1052,6.39,,,,NE,2019,May,corn
1053,3.68,,,,NE,2019,June,corn
1054,5.85,,,,NE,2019,July,corn
1055,8.26,,,,NE,2019,August,corn
1056,1.11,,,,NE,2019,September,corn
1057,1.0,,,,NE,2019,October,corn
1058,0.02,,,,NE,2020,February,corn
1059,2.18,,,,NE,2020,March,corn
1060,0.56,,,,NE,2020,April,corn
1061,6.9,,,,NE,2020,May,corn
1062,3.68,,,,NE,2020,June,corn
1063,7.48,,,,NE,2020,July,corn
1064,2.31,,,,NE,2020,August,corn
1065,1.02,,,,NE,2020,September,corn
1066,1.16,,,,NE,2020,October,corn
1067,0.14,,,,NE,2020,November,corn
1068,0.22,,,,NE,2020,December,corn
1069,0.38,,,,NE,2021,January,corn
1070,0.4,,,,NE,2021,February,corn
1071,3.41,,,,NE,2021,March,corn
1072,0.93,,,,NE,2021,April,corn
1073,2.43,,,,NE,2021,May,corn
1074,1.64,,,,NE,2021,June,corn
1075,2.13,,,,NE,2021,July,corn
1076,1.09,,,,NE,2021,August,corn
1077,3.08,,,,NE,2021,September,corn
1078,1.09,,,,NE,2021,October,corn
1079,0.28,,,,NE,2021,November,corn
1080,0.18,,,,NE,2021,December,corn
1081,0.03,,,,NE,2022,January,corn
1082,0.05,,,,NE,2022,February,corn
1083,1.25,,,,NE,2022,March,corn
1084,2.41,,,,NE,2022,April,corn
1085,2.95,,,,NE,2022,May,corn
1086,1.54,,,,NE,2022,June,corn
1087,6.17,,,,NE,2022,July,corn
1088,0.79,,,,NE,2022,August,corn
1089,0.41,,,,NE,2022,September,corn
1090,0.56,,,,NE,2022,October,corn
1091,0.35,,,,NE,2022,November,corn
1092,0.58,,,,NE,2022,December,corn
1093,2.18,,,,NE,2023,January,corn
1094,0.13,,,,NE,2023,February,corn
1095,0.55,,,,NE,2023,March,corn
1096,1.24,,,,NE,2023,June,corn
1097,4.08,,,,NE,2023,July,corn
1098,1.15,,,,NE,2023,August,corn
1099,0.27,,,,NE,2013,January,corn
1100,1.08,,,,NE,2013,February,corn
1101,0.94,,,,NE,2013,March,corn
1102,2.43,,,,NE,2013,April,corn
1103,3.64,,,,NE,2013,May,corn
1104,2.51,,,,NE,2013,June,corn
1105,2.68,,,,NE,2013,July,corn
1106,5.2,,,,NE,2013,August,corn
1107,2.95,,,,NE,2013,September,corn
1108,1.84,,,,NE,2013,October,corn
1109,0.59,,,,NE,2013,November,corn
1110,0.07,,,,NE,2013,December,corn
1111,0.17,,,,NE,2014,January,corn
1112,0.42,,,,NE,2014,February,corn
1113,1.2,,,,NE,2014,March,corn
1114,1.2,,,,NE,2014,April,corn
1115,1.19,,,,NE,2014,May,corn
1116,6.27,,,,NE,2014,June,corn
1117,2.61,,,,NE,2014,July,corn
1118,2.65,,,,NE,2014,August,corn
1119,3.3,,,,NE,2014,September,corn
1120,0.72,,,,NE,2014,October,corn
1121,0.15,,,,NE,2014,November,corn
1122,1.42,,,,NE,2014,December,corn
1123,0.12,,,,NE,2015,January,corn
1124,0.73,,,,NE,2015,February,corn
1125,0.0,,,,NE,2015,March,corn
1126,2.88,,,,NE,2015,April,corn
1127,6.82,,,,NE,2015,May,corn
1128,5.1,,,,NE,2015,June,corn
1129,2.18,,,,NE,2015,July,corn
1130,6.02,,,,NE,2015,August,corn
1131,2.41,,,,NE,2015,September,corn
1132,1.78,,,,NE,2015,October,corn
1133,1.39,,,,NE,2015,November,corn
1134,0.59,,,,NE,2015,December,corn
1135,0.53,,,,NE,2016,January,corn
1136,0.17,,,,NE,2016,February,corn
1137,5.86,,,,NE,2016,April,corn
1138,3.25,,,,NE,2016,June,corn
1139,6.28,,,,NE,2016,July,corn
1140,0.7,,,,NE,2016,August,corn
1141,0.81,,,,NE,2016,September,corn
1142,1.21,,,,NE,2016,October,corn
1143,0.35,,,,NE,2016,November,corn
1144,0.54,,,,NE,2016,December,corn
1145,1.12,,,,NE,2017,January,corn
1146,0.85,,,,NE,2017,February,corn
1147,1.3,,,,NE,2017,March,corn
1148,2.44,,,,NE,2017,April,corn
1149,4.58,,,,NE,2017,May,corn
1150,2.91,,,,NE,2017,June,corn
1151,1.09,,,,NE,2017,July,corn
1152,6.87,,,,NE,2017,August,corn
1153,3.59,,,,NE,2017,September,corn
1154,3.69,,,,NE,2017,October,corn
1155,0.34,,,,NE,2017,November,corn
1156,0.4,,,,NE,2017,December,corn
1157,1.29,,,,NE,2018,January,corn
1158,0.83,,,,NE,2018,February,corn
1159,0.81,,,,NE,2018,March,corn
1160,1.57,,,,NE,2018,April,corn
1161,8.33,,,,NE,2018,May,corn
1162,6.05,,,,NE,2018,June,corn
1163,6.9,,,,NE,2018,July,corn
1164,1.71,,,,NE,2018,August,corn
1165,2.81,,,,NE,2018,September,corn
1166,2.5,,,,NE,2018,October,corn
1167,1.07,,,,NE,2018,November,corn
1168,2.69,,,,NE,2018,December,corn
1169,0.17,,,,NE,2019,January,corn
1170,0.67,,,,NE,2019,February,corn
1171,3.12,,,,NE,2019,March,corn
1172,1.51,,,,NE,2019,April,corn
1173,7.34,,,,NE,2019,May,corn
1174,4.4,,,,NE,2019,June,corn
1175,5.12,,,,NE,2019,July,corn
1176,8.0,,,,NE,2019,August,corn
1177,0.81,,,,NE,2019,September,corn
1178,1.03,,,,NE,2019,October,corn
1179,0.76,,,,NE,2019,November,corn
1180,1.28,,,,NE,2019,December,corn
1181,0.45,,,,NE,2020,January,corn
1182,0.5,,,,NE,2020,February,corn
1183,2.46,,,,NE,2020,March,corn
1184,1.09,,,,NE,2020,April,corn
1185,6.64,,,,NE,2020,May,corn
1186,5.03,,,,NE,2020,June,corn
1187,6.59,,,,NE,2020,July,corn
1188,2.12,,,,NE,2020,August,corn
1189,1.05,,,,NE,2020,September,corn
1190,1.5,,,,NE,2020,October,corn
1191,0.62,,,,NE,2020,November,corn
1192,0.77,,,,NE,2020,December,corn
1193,0.59,,,,NE,2021,January,corn
1194,0.67,,,,NE,2021,February,corn
1195,3.47,,,,NE,2021,March,corn
1196,1.42,,,,NE,2021,April,corn
1197,2.7,,,,NE,2021,May,corn
1198,1.49,,,,NE,2021,June,corn
1199,2.62,,,,NE,2021,July,corn
1200,3.47,,,,NE,2021,August,corn
1201,3.07,,,,NE,2021,September,corn
1202,0.93,,,,NE,2021,October,corn
1203,0.2,,,,NE,2021,November,corn
1204,0.29,,,,NE,2021,December,corn
1205,0.13,,,,NE,2022,January,corn
1206,0.11,,,,NE,2022,February,corn
1207,1.01,,,,NE,2022,March,corn
1208,2.77,,,,NE,2022,April,corn
1209,4.24,,,,NE,2022,May,corn
1210,1.65,,,,NE,2022,June,corn
1211,3.95,,,,NE,2022,July,corn
1212,0.61,,,,NE,2022,August,corn
